"splitid","ValueID","PerfID","ReportNo","ActiveStatus","CreatedDate"
"38092","34473","59","BMT/7282","",""
"38099","34486","41","BMT/7284","",""
"38100","34485","41","BMT/7284","",""
"38101","34484","41","BMT/7284","",""
"38102","34491","59","BMT/7284","",""
"38103","34490","59","BMT/7284","",""
"38104","34489","59","BMT/7284","",""
"38105","34494","41","BMT/7285","",""
"38106","34493","41","BMT/7285","",""
"38107","34492","41","BMT/7285","",""
"38108","34499","59","BMT/7285","",""
"38109","34498","59","BMT/7285","",""
"38110","34497","59","BMT/7285","",""
"38111","34502","41","BMT/7286","",""
"38112","34501","41","BMT/7286","",""
"38113","34500","41","BMT/7286","",""
"38114","34507","59","BMT/7286","",""
"38115","34506","59","BMT/7286","",""
"38116","34505","59","BMT/7286","",""
"38117","34510","1","BMT/8454","",""
"38118","34509","1","BMT/8454","",""
"38119","34508","1","BMT/8454","",""
"38120","34513","2","BMT/8454","",""
"38121","34512","2","BMT/8454","",""
"38122","34511","2","BMT/8454","",""
"38123","34515","3","BMT/8454","",""
"38124","34514","3","BMT/8454","",""
"38128","34521","23","BMT/8457","",""
"38129","34520","23","BMT/8457","",""
"38130","34519","23","BMT/8457","",""
"38131","34524","5","BMT/8458","",""
"38132","34523","5","BMT/8458","",""
"38133","34522","5","BMT/8458","",""
"38145","34538","1","BMT/8464","",""
"38146","34537","1","BMT/8464","",""
"38147","34536","1","BMT/8464","",""
"38148","34541","2","BMT/8464","",""
"38149","34540","2","BMT/8464","",""
"38150","34539","2","BMT/8464","",""
"38151","34543","3","BMT/8464","",""
"37115","33449","33","BMT/7230","",""
"37179","33514","19","BMT/7246","",""
"37180","33513","19","BMT/7246","",""
"37265","33605","24","BMT/8568","",""
"37266","33604","24","BMT/8568","",""
"37267","33603","24","BMT/8568","",""
"37268","33602","24","BMT/8568","",""
"37269","33601","24","BMT/8568","",""
"37270","33600","24","BMT/8568","",""
"37440","33789","1","BMT/7266","",""
"37441","33788","1","BMT/7266","",""
"37442","33787","1","BMT/7266","",""
"37443","33792","2","BMT/7266","",""
"37444","33791","2","BMT/7266","",""
"37445","33790","2","BMT/7266","",""
"37460","33809","2","BMT/7291","",""
"37461","33808","2","BMT/7291","",""
"37462","33807","2","BMT/7291","",""
"37498","33849","4","BMT/7326","",""
"37499","33848","4","BMT/7326","",""
"37500","33847","4","BMT/7326","",""
"37506","33856","6","BMT/7343","",""
"37507","33855","6","BMT/7343","",""
"37603","33954","1","BMT/7363","",""
"37604","33953","1","BMT/7363","",""
"37605","33952","1","BMT/7363","",""
"37606","33957","2","BMT/7363","",""
"37607","33956","2","BMT/7363","",""
"37608","33955","2","BMT/7363","",""
"37609","33959","3","BMT/7363","",""
"37610","33958","3","BMT/7363","",""
"37631","33982","4","BMT/7367","",""
"37632","33981","4","BMT/7367","",""
"37633","33980","4","BMT/7367","",""
"37651","34004","35","BMT/7394","",""
"37653","34006","36","BMT/7347","",""
"37659","34012","33","BMT/7400","",""
"37660","34013","34","BMT/7401","",""
"37670","34025","33","BMT/7409","",""
"37677","34032","35","BMT/7352","",""
"37678","34033","36","BMT/7352","",""
"37692","34047","35","BMT/7416","",""
"37693","34048","36","BMT/7416","",""
"37769","34132","4","BMT/7462","",""
"37770","34131","4","BMT/7462","",""
"37771","34130","4","BMT/7462","",""
"37807","34170","4","BMT/7431","",""
"37808","34169","4","BMT/7431","",""
"37809","34168","4","BMT/7431","",""
"37813","34176","4","BMT/7433","",""
"37814","34175","4","BMT/7433","",""
"37815","34174","4","BMT/7433","",""
"37816","34177","36","BMT/7434","",""
"37820","34183","4","BMT/7435","",""
"37821","34182","4","BMT/7435","",""
"37822","34181","4","BMT/7435","",""
"37855","34177","36","BMT/7434","",""
"37859","34222","2","BMT/7503","",""
"37860","34221","2","BMT/7503","",""
"37861","34220","2","BMT/7503","",""
"37862","34224","3","BMT/7503","",""
"37863","34223","3","BMT/7503","",""
"37870","34231","35","BMT/7506","",""
"37871","34232","36","BMT/7506","",""
"37874","34241","35","BMT/7471","",""
"37875","34242","36","BMT/7471","",""
"37900","34269","7","BMT/7515","",""
"37901","34268","7","BMT/7515","",""
"37902","34267","7","BMT/7515","",""
"37903","34273","8","BMT/7517","",""
"37904","34272","8","BMT/7517","",""
"37905","34271","8","BMT/7517","",""
"37906","34270","8","BMT/7517","",""
"38015","34388","35","BMT/7484","",""
"38016","34389","36","BMT/7484","",""
"38050","34431","29","BMT/7552","",""
"38051","34434","27","BMT/7553","",""
"38052","34433","27","BMT/7553","",""
"38053","34432","27","BMT/7553","",""
"38152","34542","3","BMT/8464","",""
"38157","34550","23","BMT/8467","",""
"38158","34549","23","BMT/8467","",""
"38159","34548","23","BMT/8467","",""
"38160","34552","19","BMT/8468","",""
"38161","34551","19","BMT/8468","",""
"38162","34554","19","BMT/8469","",""
"38163","34553","19","BMT/8469","",""
"38168","34560","19","BMT/8471","",""
"38169","34559","19","BMT/8471","",""
"38186","34579","1","BMT/8473","",""
"38187","34578","1","BMT/8473","",""
"38188","34577","1","BMT/8473","",""
"38189","34582","2","BMT/8473","",""
"38190","34581","2","BMT/8473","",""
"38191","34580","2","BMT/8473","",""
"38192","34584","3","BMT/8473","",""
"38193","34583","3","BMT/8473","",""
"38194","34587","1","BMT/8474","",""
"38195","34586","1","BMT/8474","",""
"38196","34585","1","BMT/8474","",""
"38197","34590","2","BMT/8474","",""
"38198","34589","2","BMT/8474","",""
"38199","34588","2","BMT/8474","",""
"38200","34592","3","BMT/8474","",""
"38201","34591","3","BMT/8474","",""
"38202","34602","13","BMT/8481","",""
"38203","34601","13","BMT/8481","",""
"38204","34600","13","BMT/8481","",""
"38205","34599","13","BMT/8481","",""
"38206","34598","13","BMT/8481","",""
"38207","34597","13","BMT/8481","",""
"38208","34596","13","BMT/8481","",""
"38209","34595","13","BMT/8481","",""
"38210","34594","13","BMT/8481","",""
"38211","34593","13","BMT/8481","",""
"38245","34638","1","BMT/8487","",""
"38246","34637","1","BMT/8487","",""
"38247","34636","1","BMT/8487","",""
"38248","34641","2","BMT/8487","",""
"38249","34640","2","BMT/8487","",""
"38250","34639","2","BMT/8487","",""
"38251","34643","3","BMT/8487","",""
"38252","34642","3","BMT/8487","",""
"38254","34645","34","BMT/8489","",""
"38255","34648","4","BMT/8490","",""
"38256","34647","4","BMT/8490","",""
"38257","34646","4","BMT/8490","",""
"38258","34651","4","BMT/8491","",""
"38259","34650","4","BMT/8491","",""
"38260","34649","4","BMT/8491","",""
"38282","34675","23","BMT/8504","",""
"38283","34674","23","BMT/8504","",""
"38284","34673","23","BMT/8504","",""
"38285","34678","23","BMT/8506","",""
"38286","34677","23","BMT/8506","",""
"38287","34676","23","BMT/8506","",""
"38294","34687","23","BMT/8509","",""
"38295","34686","23","BMT/8509","",""
"38296","34685","23","BMT/8509","",""
"38297","34697","13","BMT/8499","",""
"38298","34696","13","BMT/8499","",""
"38299","34695","13","BMT/8499","",""
"38300","34694","13","BMT/8499","",""
"38301","34693","13","BMT/8499","",""
"38302","34692","13","BMT/8499","",""
"38303","34691","13","BMT/8499","",""
"38304","34690","13","BMT/8499","",""
"38305","34689","13","BMT/8499","",""
"38306","34688","13","BMT/8499","",""
"38307","34707","13","BMT/8499","",""
"38308","34706","13","BMT/8499","",""
"38309","34705","13","BMT/8499","",""
"38310","34704","13","BMT/8499","",""
"38311","34703","13","BMT/8499","",""
"38312","34702","13","BMT/8499","",""
"38313","34701","13","BMT/8499","",""
"38314","34700","13","BMT/8499","",""
"38315","34699","13","BMT/8499","",""
"38316","34698","13","BMT/8499","",""
"38317","34717","13","BMT/8499","",""
"38318","34716","13","BMT/8499","",""
"38319","34715","13","BMT/8499","",""
"38320","34714","13","BMT/8499","",""
"38321","34713","13","BMT/8499","",""
"38322","34712","13","BMT/8499","",""
"38323","34711","13","BMT/8499","",""
"38324","34710","13","BMT/8499","",""
"38325","34709","13","BMT/8499","",""
"38326","34708","13","BMT/8499","",""
"38327","34727","13","BMT/8499","",""
"38328","34726","13","BMT/8499","",""
"38329","34725","13","BMT/8499","",""
"38330","34724","13","BMT/8499","",""
"38331","34723","13","BMT/8499","",""
"38332","34722","13","BMT/8499","",""
"37313","33653","24","BMT/8576","",""
"37314","33652","24","BMT/8576","",""
"37315","33651","24","BMT/8576","",""
"37316","33650","24","BMT/8576","",""
"37317","33649","24","BMT/8576","",""
"37318","33648","24","BMT/8576","",""
"37355","33700","2","BMT/7267","",""
"37356","33699","2","BMT/7267","",""
"37357","33698","2","BMT/7267","",""
"37358","33702","19","BMT/7268","",""
"37359","33701","19","BMT/7268","",""
"37360","33704","19","BMT/7269","",""
"37361","33703","19","BMT/7269","",""
"37380","33724","19","BMT/7296","",""
"37381","33723","19","BMT/7296","",""
"37392","33738","19","BMT/7302","",""
"37393","33737","19","BMT/7302","",""
"37400","33746","19","BMT/7305","",""
"37401","33745","19","BMT/7305","",""
"37430","33776","19","BMT/7310","",""
"37431","33775","19","BMT/7310","",""
"37483","33832","2","BMT/7338","",""
"37484","33831","2","BMT/7338","",""
"37485","33830","2","BMT/7338","",""
"37501","33852","2","BMT/7327","",""
"37502","33851","2","BMT/7327","",""
"37503","33850","2","BMT/7327","",""
"37515","33869","24","BMT/8590","",""
"37516","33868","24","BMT/8590","",""
"37517","33867","24","BMT/8590","",""
"37518","33866","24","BMT/8590","",""
"37519","33865","24","BMT/8590","",""
"37520","33864","24","BMT/8590","",""
"37521","33871","19","BMT/7330","",""
"37522","33870","19","BMT/7330","",""
"37523","33874","23","BMT/8591","",""
"37524","33873","23","BMT/8591","",""
"37525","33872","23","BMT/8591","",""
"37611","33962","4","BMT/7364","",""
"37612","33961","4","BMT/7364","",""
"37613","33960","4","BMT/7364","",""
"37614","33965","1","BMT/7365","",""
"37615","33964","1","BMT/7365","",""
"37616","33963","1","BMT/7365","",""
"37617","33968","2","BMT/7365","",""
"37618","33967","2","BMT/7365","",""
"37619","33966","2","BMT/7365","",""
"37620","33970","3","BMT/7365","",""
"37621","33969","3","BMT/7365","",""
"37622","33973","4","BMT/7366","",""
"37623","33972","4","BMT/7366","",""
"37624","33971","4","BMT/7366","",""
"37625","33976","4","BMT/7367","",""
"37626","33975","4","BMT/7367","",""
"37627","33974","4","BMT/7367","",""
"37628","33974","4","BMT/7368","",""
"37629","33975","4","BMT/7368","",""
"37630","33976","4","BMT/7368","",""
"37656","34009","34","BMT/7349","",""
"37661","34014","14","BMT/7404","",""
"37662","34017","17","BMT/7404","",""
"37663","34016","17","BMT/7404","",""
"37664","34015","17","BMT/7404","",""
"37667","34020","36","BMT/7406","",""
"37668","34021","35","BMT/7406","",""
"37669","34024","34","BMT/7408","",""
"37672","34031","32","BMT/7411","",""
"37673","34030","32","BMT/7411","",""
"37674","34029","32","BMT/7411","",""
"37675","34028","32","BMT/7411","",""
"37676","34027","32","BMT/7411","",""
"37694","34051","4","BMT/7437","",""
"37695","34050","4","BMT/7437","",""
"37696","34049","4","BMT/7437","",""
"37697","34054","1","BMT/7438","",""
"37698","34053","1","BMT/7438","",""
"37699","34052","1","BMT/7438","",""
"37700","34057","2","BMT/7438","",""
"37701","34056","2","BMT/7438","",""
"37702","34055","2","BMT/7438","",""
"37703","34059","3","BMT/7438","",""
"37704","34058","3","BMT/7438","",""
"37705","34062","1","BMT/7439","",""
"37706","34061","1","BMT/7439","",""
"37707","34060","1","BMT/7439","",""
"37708","34066","9","BMT/7439","",""
"37709","34065","9","BMT/7439","",""
"37710","34064","9","BMT/7439","",""
"37711","34063","9","BMT/7439","",""
"37712","34069","15","BMT/7439","",""
"37713","34068","15","BMT/7439","",""
"37714","34067","15","BMT/7439","",""
"37724","34083","1","BMT/7447","",""
"37725","34082","1","BMT/7447","",""
"37726","34081","1","BMT/7447","",""
"37727","34087","9","BMT/7447","",""
"37728","34086","9","BMT/7447","",""
"37729","34085","9","BMT/7447","",""
"37730","34084","9","BMT/7447","",""
"37731","34090","15","BMT/7447","",""
"37732","34089","15","BMT/7447","",""
"37733","34088","15","BMT/7447","",""
"37753","34113","21","BMT/7452","",""
"37754","34112","21","BMT/7452","",""
"37755","34114","22","BMT/7452","",""
"37756","34116","21","BMT/7453","",""
"37757","34115","21","BMT/7453","",""
"37758","34117","22","BMT/7453","",""
"37778","34139","36","BMT/7465","",""
"37810","34173","4","BMT/7432","",""
"37811","34172","4","BMT/7432","",""
"37812","34171","4","BMT/7432","",""
"37832","34190","7","BMT/7499","",""
"37833","34191","7","BMT/7499","",""
"37834","34192","7","BMT/7499","",""
"37856","34219","1","BMT/7503","",""
"37857","34218","1","BMT/7503","",""
"37858","34217","1","BMT/7503","",""
"37864","34216","36","BMT/7466","",""
"37887","34256","5","BMT/7513","",""
"37888","34255","5","BMT/7513","",""
"37889","34254","5","BMT/7513","",""
"37965","34334","5","BMT/7534","",""
"37966","34333","5","BMT/7534","",""
"37967","34332","5","BMT/7534","",""
"37985","34354","5","BMT/7540","",""
"37986","34353","5","BMT/7540","",""
"37987","34352","5","BMT/7540","",""
"38004","34371","36","BMT/7475","",""
"38005","34372","35","BMT/7475","",""
"38066","34447","14","BMT/7558","",""
"38067","34450","17","BMT/7558","",""
"38068","34449","17","BMT/7558","",""
"38069","34448","17","BMT/7558","",""
"38070","34453","4","BMT/7434","",""
"38071","34452","4","BMT/7434","",""
"38072","34451","4","BMT/7434","",""
"38176","34514","3","BMT/8454","",""
"38177","34515","3","BMT/8454","",""
"38178","34571","1","BMT/8472","",""
"38179","34570","1","BMT/8472","",""
"38180","34569","1","BMT/8472","",""
"38181","34574","2","BMT/8472","",""
"38182","34573","2","BMT/8472","",""
"38183","34572","2","BMT/8472","",""
"38184","34576","3","BMT/8472","",""
"38185","34575","3","BMT/8472","",""
"38261","34654","4","BMT/8492","",""
"38262","34653","4","BMT/8492","",""
"38263","34652","4","BMT/8492","",""
"38264","34657","4","BMT/8493","",""
"38265","34656","4","BMT/8493","",""
"38266","34655","4","BMT/8493","",""
"38288","34681","2","BMT/8507","",""
"38289","34680","2","BMT/8507","",""
"38290","34679","2","BMT/8507","",""
"38333","34721","13","BMT/8499","",""
"38334","34720","13","BMT/8499","",""
"38335","34719","13","BMT/8499","",""
"38336","34718","13","BMT/8499","",""
"38337","34737","13","BMT/8499","",""
"38338","34736","13","BMT/8499","",""
"38339","34735","13","BMT/8499","",""
"38340","34734","13","BMT/8499","",""
"38341","34733","13","BMT/8499","",""
"38342","34732","13","BMT/8499","",""
"38343","34731","13","BMT/8499","",""
"38344","34730","13","BMT/8499","",""
"38345","34729","13","BMT/8499","",""
"38346","34728","13","BMT/8499","",""
"38347","34747","13","BMT/8499","",""
"38348","34746","13","BMT/8499","",""
"38349","34745","13","BMT/8499","",""
"38350","34744","13","BMT/8499","",""
"38351","34743","13","BMT/8499","",""
"38352","34742","13","BMT/8499","",""
"37645","33998","27","BMT/7389","",""
"37646","33997","27","BMT/7389","",""
"37647","33996","27","BMT/7389","",""
"37746","34108","9","BMT/7451","",""
"37747","34107","9","BMT/7451","",""
"37748","34106","9","BMT/7451","",""
"37749","34105","9","BMT/7451","",""
"37750","34111","15","BMT/7451","",""
"37751","34110","15","BMT/7451","",""
"37752","34109","15","BMT/7451","",""
"37876","34243","35","BMT/7472","",""
"37877","34244","35","BMT/7472","",""
"37878","34245","35","BMT/7472","",""
"38093","34478","41","BMT/7283","",""
"38094","34477","41","BMT/7283","",""
"38095","34476","41","BMT/7283","",""
"38096","34483","59","BMT/7283","",""
"38097","34482","59","BMT/7283","",""
"38098","34481","59","BMT/7283","",""
"38143","34535","19","BMT/8463","",""
"38144","34534","19","BMT/8463","",""
"38153","34544","29","BMT/8465","",""
"38212","34593","13","BMT/8481","",""
"38213","34594","13","BMT/8481","",""
"38214","34595","13","BMT/8481","",""
"38215","34596","13","BMT/8481","",""
"38216","34597","13","BMT/8481","",""
"38217","34598","13","BMT/8481","",""
"38218","34599","13","BMT/8481","",""
"38219","34600","13","BMT/8481","",""
"38220","34601","13","BMT/8481","",""
"38221","34602","13","BMT/8481","",""
"38270","34658","4","BMT/8495","",""
"38271","34659","4","BMT/8495","",""
"38272","34660","4","BMT/8495","",""
"38291","34684","23","BMT/8508","",""
"38292","34683","23","BMT/8508","",""
"38293","34682","23","BMT/8508","",""
"38379","34775","24","BMT/8513","",""
"38380","34774","24","BMT/8513","",""
"38381","34773","24","BMT/8513","",""
"38382","34772","24","BMT/8513","",""
"38383","34771","24","BMT/8513","",""
"38384","34770","24","BMT/8513","",""
"38403","34795","21","BMT/8518","",""
"38404","34794","21","BMT/8518","",""
"38405","34796","22","BMT/8518","",""
"38434","34827","1","BMT/7601","",""
"38435","34826","1","BMT/7601","",""
"38436","34825","1","BMT/7601","",""
"38437","34830","2","BMT/7601","",""
"38438","34829","2","BMT/7601","",""
"38439","34828","2","BMT/7601","",""
"38440","34832","3","BMT/7601","",""
"38441","34831","3","BMT/7601","",""
"38442","34835","1","BMT/7602","",""
"38443","34834","1","BMT/7602","",""
"38444","34833","1","BMT/7602","",""
"38445","34838","2","BMT/7602","",""
"38446","34837","2","BMT/7602","",""
"38447","34836","2","BMT/7602","",""
"38448","34840","3","BMT/7602","",""
"38449","34839","3","BMT/7602","",""
"38450","34843","1","BMT/7603","",""
"38451","34842","1","BMT/7603","",""
"38452","34841","1","BMT/7603","",""
"38453","34846","2","BMT/7603","",""
"38454","34845","2","BMT/7603","",""
"38455","34844","2","BMT/7603","",""
"38456","34848","3","BMT/7603","",""
"38457","34847","3","BMT/7603","",""
"38474","34867","1","BMT/7606","",""
"38475","34866","1","BMT/7606","",""
"38476","34865","1","BMT/7606","",""
"38477","34870","2","BMT/7606","",""
